id,Smoker Prediction,Smoker Probability
256792,0,0.31465256
256793,0,0.005600304
256794,0,0.0023163392
256795,0,0.014270553
256796,1,0.51052314
256797,1,0.72660214
256798,0,0.004151159
256799,0,0.08663882
256800,1,0.61409134
256801,0,0.22376099
256802,1,0.84206873
256803,1,0.8305729
256804,1,0.55498445
256805,0,0.035039544
256806,1,0.71884567
256807,0,0.36630353
256808,0,0.25695497
256809,1,0.7709483
256810,1,0.731906
256811,0,0.012472616
256812,1,0.8084263
256813,1,0.8966687
256814,0,0.4068073
256815,1,0.58044803
256816,1,0.69746387
256817,0,0.29142278
256818,0,0.31631085
256819,1,0.5766427
256820,1,0.651315
256821,1,0.5576734
256822,1,0.8946701
256823,1,0.7961427
256824,1,0.7698657
256825,1,0.6579038
256826,0,0.013128361
256827,1,0.6088785
256828,1,0.8562578
256829,0,0.42133388
256830,0,0.29523063
256831,0,0.33356792
256832,1,0.710364
256833,1,0.7300891
256834,0,0.46527493
256835,1,0.8815222
256836,1,0.6750553
256837,1,0.7041457
256838,1,0.60758674
256839,0,0.4572278
256840,1,0.775492
256841,0,0.0020580853
256842,0,0.0022266728
256843,1,0.60707533
256844,1,0.51207376
256845,1,0.82436407
256846,1,0.66957414
256847,1,0.59529823
256848,1,0.8495118
256849,0,0.0010185986
256850,1,0.8036696
256851,1,0.5049863
256852,1,0.5939073
256853,0,0.005368259
256854,1,0.67101336
256855,0,0.0014724209
256856,0,0.4817079
256857,1,0.7151829
256858,0,0.49096212
256859,1,0.5541917
256860,1,0.5925683
256861,1,0.52975506
256862,1,0.790018
256863,1,0.6016665
256864,1,0.91628265
256865,1,0.69284576
256866,0,0.0051045865
256867,1,0.80629086
256868,1,0.7338552
256869,1,0.5622281
256870,0,0.0002224789
256871,0,0.2599251
256872,0,0.055581007
256873,0,5.0411214e-05
256874,0,0.00047131046
256875,1,0.5285245
256876,0,0.073058695
256877,0,0.0061883875
256878,1,0.673598
256879,1,0.6352412
256880,0,0.00053421856
256881,1,0.8001483
256882,1,0.9505785
256883,0,0.18366224
256884,1,0.7780937
256885,0,0.010607127
256886,0,0.44590607
256887,1,0.5215393
256888,1,0.6246391
256889,1,0.76776963
256890,0,0.0030807075
256891,0,0.38038212
256892,1,0.9569497
256893,0,0.0011764723
256894,0,0.022240547
256895,0,0.00096816325
256896,1,0.6298006
256897,1,0.7691193
256898,1,0.59192616
256899,1,0.8433326
256900,1,0.5211269
256901,1,0.6734634
256902,1,0.80361027
256903,0,0.0045134225
256904,0,0.02848136
256905,1,0.7470147
256906,0,0.19028234
256907,0,0.0054105343
256908,0,0.050728176
256909,1,0.56205344
256910,0,3.0884028e-05
256911,0,0.441278
256912,0,0.0007584601
256913,1,0.8862271
256914,1,0.5384855
256915,0,0.4398836
256916,0,0.4191501
256917,1,0.729188
256918,0,0.08150162
256919,1,0.8211785
256920,1,0.78032845
256921,0,0.3541306
256922,1,0.51231784
256923,0,0.051732462
256924,0,0.4455419
256925,1,0.75902605
256926,0,0.37359765
256927,0,0.003624915
256928,1,0.50981617
256929,0,0.0007600485
256930,0,0.014321466
256931,0,0.12783317
256932,1,0.67824817
256933,1,0.8857669
256934,0,0.45836893
256935,0,0.41922355
256936,1,0.82749677
256937,0,0.23495044
256938,1,0.8126459
256939,0,0.076970525
256940,1,0.73349625
256941,0,0.118282214
256942,0,0.008024236
256943,0,3.28229e-05
256944,1,0.70010996
256945,1,0.57536894
256946,1,0.81093466
256947,1,0.7669231
256948,1,0.5198285
256949,1,0.80658865
256950,0,0.11701509
256951,0,0.4148999
256952,1,0.6301635
256953,1,0.7049886
256954,0,0.00038264468
256955,1,0.78259814
256956,0,0.016446926
256957,1,0.6082679
256958,1,0.7318124
256959,0,0.011356675
256960,1,0.60549015
256961,1,0.6854281
256962,1,0.773667
256963,1,0.5470279
256964,0,0.49442494
256965,0,0.010214626
256966,0,0.012932805
256967,0,0.25957596
256968,1,0.66021043
256969,0,0.0023545453
256970,0,0.48568386
256971,1,0.74114835
256972,0,0.359842
256973,1,0.8038541
256974,0,0.004023923
256975,1,0.83274347
256976,1,0.82609546
256977,0,0.45047742
256978,0,0.49674308
256979,0,0.102611504
256980,0,0.0053078583
256981,0,0.021647355
256982,1,0.55324477
256983,1,0.6382538
256984,1,0.70245945
256985,1,0.7869238
256986,1,0.83781236
256987,0,0.17703123
256988,1,0.5018211
256989,0,0.06967257
256990,1,0.6941004
256991,1,0.7138945
256992,0,0.22738798
256993,0,0.41447702
256994,0,0.0013325765
256995,1,0.67971915
256996,0,0.003631048
256997,0,0.0050926474
256998,1,0.58855057
256999,0,0.003842599
257000,1,0.79044724
257001,0,0.0021463486
257002,0,0.0024990768
257003,1,0.6591096
257004,1,0.7401865
257005,1,0.7828675
257006,0,0.4115446
257007,1,0.53826386
257008,0,0.011322878
257009,1,0.70981914
257010,0,0.4973857
257011,0,0.0038955146
257012,1,0.72396564
257013,1,0.7657938
257014,0,0.0009843253
257015,0,0.027501218
257016,0,0.47794458
257017,0,0.39458105
257018,1,0.5920745
257019,0,5.984243e-05
257020,1,0.7364087
257021,1,0.56133
257022,1,0.8320078
257023,0,0.011013224
257024,1,0.781259
257025,1,0.601549
257026,1,0.8334582
257027,1,0.7406851
257028,0,0.08746031
257029,0,0.051284015
257030,0,0.29882413
257031,0,0.04112073
257032,0,0.0016430714
257033,0,0.0054487092
257034,1,0.7475415
257035,1,0.55294925
257036,0,0.38594666
257037,0,0.0043469695
257038,1,0.78348595
257039,0,0.07035878
257040,1,0.7587465
257041,0,0.40242857
257042,1,0.50509554
257043,1,0.7835484
257044,1,0.701969
257045,0,0.0014193767
257046,0,0.0007043596
257047,0,0.17545348
257048,1,0.76758736
257049,0,0.00867647
257050,1,0.72462386
257051,0,0.16009739
257052,1,0.8356952
257053,1,0.87931794
257054,1,0.6786602
257055,0,0.02075489
257056,0,0.39966428
257057,1,0.7053292
257058,0,0.32200804
257059,1,0.8444263
257060,0,0.02102381
257061,1,0.7984592
257062,1,0.5512385
257063,0,0.16222998
257064,1,0.7475903
257065,1,0.76504564
257066,1,0.69920313
257067,1,0.6269763
257068,0,0.15414542
257069,1,0.88041866
257070,1,0.66714984
257071,0,0.09270901
257072,1,0.6754877
257073,1,0.74530596
257074,1,0.8338709
257075,1,0.52518874
257076,1,0.5726697
257077,0,0.2888722
257078,1,0.6696507
257079,0,0.00061795936
257080,0,0.07492189
257081,0,0.00026496896
257082,1,0.75274444
257083,1,0.73524344
257084,1,0.8946927
257085,0,0.3760743
257086,1,0.71600574
257087,1,0.72936183
257088,1,0.87933266
257089,0,0.36005905
257090,1,0.6842102
257091,1,0.610787
257092,1,0.5665735
257093,0,0.00011285472
257094,1,0.78106534
257095,1,0.6371599
257096,0,0.34239727
257097,1,0.8602394
257098,0,0.076133244
257099,1,0.6737105
257100,1,0.8351444
257101,0,0.494176
257102,0,0.080734596
257103,1,0.6687114
257104,0,0.24462816
257105,1,0.6780948
257106,0,0.004680676
257107,1,0.80618525
257108,1,0.70662177
257109,1,0.8043695
257110,0,0.022192806
257111,0,0.0154022565
257112,0,0.086060934
257113,0,0.0061049038
257114,0,0.40624198
257115,1,0.5416314
257116,1,0.6466007
257117,1,0.77691334
257118,1,0.8176216
257119,0,0.0019026035
257120,1,0.55312264
257121,1,0.6223379
257122,1,0.77593106
257123,0,0.41877353
257124,1,0.5791126
257125,0,0.3747627
257126,1,0.7324783
257127,1,0.79178953
257128,0,0.060936153
257129,0,0.32095927
257130,0,0.006018137
257131,0,0.2746318
257132,0,0.49790224
257133,1,0.7070982
257134,0,0.00045835617
257135,0,0.0013399491
257136,0,4.4420343e-05
257137,0,0.42821953
257138,0,0.23591825
257139,0,0.20081584
257140,0,0.00075651216
257141,1,0.7265441
257142,0,0.48354533
257143,0,0.40452045
257144,0,0.3353142
257145,0,0.34004694
257146,1,0.8389882
257147,1,0.8191691
257148,0,0.062375862
257149,0,0.33683237
257150,0,0.0019721002
257151,0,0.011426318
257152,1,0.8317056
257153,1,0.778297
257154,0,0.043506306
257155,1,0.6707588
257156,1,0.814146
257157,0,0.0039322847
257158,0,0.004088856
257159,0,0.03644963
257160,0,0.36535022
257161,1,0.6220704
257162,1,0.70666313
257163,0,0.0108582005
257164,1,0.63826215
257165,0,0.4036322
257166,0,0.39385307
257167,1,0.6306103
257168,0,0.001888609
257169,1,0.5958199
257170,0,0.0053310315
257171,1,0.76809347
257172,0,0.007960745
257173,0,0.40997133
257174,0,0.010860495
257175,1,0.7606536
257176,1,0.6432476
257177,1,0.6403878
257178,1,0.57119465
257179,1,0.81981075
257180,1,0.55992657
257181,0,0.010472011
257182,1,0.8589444
257183,0,0.022029927
257184,1,0.8121099
257185,0,0.4512278
257186,0,0.15853584
257187,1,0.802062
257188,1,0.64919686
257189,0,0.49706575
257190,1,0.71568394
257191,0,0.0056827134
257192,0,0.4350412
257193,1,0.7636361
257194,0,0.043647043
257195,1,0.8724875
257196,0,0.00085340504
257197,0,0.46490157
257198,0,0.00020267368
257199,1,0.77504116
257200,0,0.44157985
257201,1,0.734268
257202,0,0.015991759
257203,1,0.50571424
257204,0,0.06430101
257205,0,0.45246834
257206,0,0.45442465
257207,1,0.82654095
257208,0,0.49180257
257209,1,0.7662884
257210,1,0.78593665
257211,1,0.53655404
257212,0,0.026263826
257213,0,0.009387214
257214,1,0.5554595
257215,0,0.46615878
257216,1,0.8013166
257217,0,0.016349917
257218,1,0.78506166
257219,0,0.052948434
257220,0,0.00031367567
257221,0,0.006467006
257222,0,0.22430077
257223,0,0.002098227
257224,1,0.88458914
257225,0,0.46545213
257226,1,0.7323419
257227,1,0.6850658
257228,0,0.051475964
257229,1,0.5386327
257230,0,0.0025108638
257231,1,0.8391319
257232,1,0.8123117
257233,0,0.14162348
257234,0,0.039860997
257235,0,0.07916676
257236,0,0.40243775
257237,0,0.09482969
257238,1,0.63681245
257239,0,0.011116146
257240,0,0.15127464
257241,0,0.0071321386
257242,0,0.1846063
257243,0,0.015732877
257244,0,0.006585372
257245,0,0.12211133
257246,1,0.6238481
257247,0,0.10560703
257248,1,0.78928953
257249,0,0.006433779
257250,0,0.0009095368
257251,0,0.18812883
257252,1,0.8733627
257253,0,0.42144254
257254,1,0.58881605
257255,0,0.05625843
257256,0,0.32158712
257257,0,0.31504226
257258,1,0.87828976
257259,0,0.49709728
257260,0,0.21658005
257261,1,0.54133266
257262,0,0.08954432
257263,1,0.6189314
257264,1,0.64212304
257265,0,0.0035659806
257266,1,0.7633189
257267,0,0.4792749
257268,0,0.1709585
257269,0,0.46118256
257270,0,0.47333267
257271,1,0.76888645
257272,0,0.22826767
257273,0,0.005351219
257274,1,0.72283
257275,1,0.7781605
257276,1,0.8417693
257277,0,0.09522107
257278,0,0.18322058
257279,1,0.73755175
257280,1,0.81171435
257281,1,0.6276868
257282,1,0.9775634
257283,1,0.8304379
257284,1,0.6884001
257285,1,0.69255763
257286,0,0.0018980805
257287,1,0.64819455
257288,1,0.6944309
257289,1,0.7555506
257290,0,0.43966332
257291,0,0.11170339
257292,1,0.82525855
257293,0,0.17932275
257294,0,0.013876868
257295,0,0.4872787
257296,0,0.00047230642
257297,1,0.56579196
257298,1,0.5559548
257299,1,0.7501073
257300,1,0.8205661
257301,0,0.17708305
257302,1,0.6430771
257303,1,0.5123766
257304,1,0.6616526
257305,0,0.019323703
257306,0,0.002373217
257307,1,0.5825182
257308,0,0.036387432
257309,1,0.5532784
257310,0,0.037457716
257311,0,0.37606493
257312,0,0.0032710047
257313,0,0.31338683
257314,1,0.845001
257315,0,0.043804333
257316,0,0.408697
257317,0,0.060129944
257318,0,0.08669264
257319,0,0.08120983
257320,1,0.7989214
257321,0,0.37214124
257322,0,0.47045976
257323,0,0.2631013
257324,0,0.48546055
257325,1,0.6001891
257326,0,0.0605661
257327,0,0.35966307
257328,1,0.5128785
257329,0,0.42908895
257330,0,0.39554158
257331,1,0.5789038
257332,1,0.61868846
257333,1,0.7806839
257334,1,0.8113873
257335,1,0.74320483
257336,0,0.060049962
257337,0,0.0079493085
257338,0,0.4718027
257339,0,0.00075689005
257340,1,0.5314285
257341,1,0.58514756
257342,1,0.5910653
257343,0,0.11897087
257344,0,0.00079454225
257345,0,0.3720228
257346,1,0.5304664
257347,0,0.015032431
257348,1,0.689193
257349,0,0.36987716
257350,1,0.8136048
257351,0,0.0019014503
257352,1,0.7967329
257353,0,0.112055585
257354,1,0.7633949
257355,0,0.005369927
257356,1,0.7992836
257357,0,0.023347469
257358,1,0.78956145
257359,0,0.105341844
257360,1,0.6240957
257361,0,0.3007674
257362,0,0.39681688
257363,0,0.44908646
257364,0,0.47574186
257365,1,0.65083736
257366,0,0.16508004
257367,0,0.00017238375
257368,0,0.18436487
257369,1,0.5750235
257370,1,0.62386876
257371,0,0.008426486
257372,1,0.61448705
257373,0,0.010858011
257374,0,0.10850958
257375,1,0.5865244
257376,0,0.00022646936
257377,1,0.8282239
257378,1,0.7659523
257379,0,0.34757027
257380,1,0.93293107
257381,0,0.24130142
257382,1,0.7246907
257383,0,0.26241627
257384,1,0.5767808
257385,0,0.0028125674
257386,0,0.07320939
257387,0,0.47068393
257388,0,0.25989947
257389,0,0.48928002
257390,1,0.810435
257391,0,0.4736814
257392,0,0.3861206
257393,0,0.48284152
257394,0,0.4919977
257395,1,0.7310726
257396,0,0.16098914
257397,0,0.08900941
257398,1,0.6218851
257399,1,0.8163458
257400,0,0.13026705
257401,0,0.12620875
257402,0,0.029564925
257403,0,0.06410105
257404,1,0.64981055
257405,0,0.045630984
257406,0,0.33213747
257407,0,0.4468006
257408,1,0.8767945
257409,0,0.0028066265
257410,0,0.1639082
257411,0,0.10828759
257412,1,0.75842696
257413,1,0.8574404
257414,1,0.6230596
257415,0,0.47100317
257416,0,0.46808484
257417,1,0.84428936
257418,0,0.0041097603
257419,0,0.1152225
257420,1,0.50954074
257421,1,0.6098225
257422,0,0.42868346
257423,1,0.72468644
257424,1,0.5228405
257425,0,0.16550736
257426,0,0.00084683194
257427,0,0.009959642
257428,1,0.7064259
257429,1,0.5422845
257430,0,0.012519517
257431,1,0.54709244
257432,0,0.1862792
257433,1,0.5922163
257434,1,0.88081694
257435,1,0.79735523
257436,1,0.8359947
257437,0,0.15261222
257438,0,0.32878038
257439,1,0.89597356
257440,1,0.9303235
257441,0,0.0021068125
257442,1,0.5809679
257443,1,0.59055865
257444,1,0.7346708
257445,0,0.17311385
257446,1,0.67988056
257447,1,0.7522853
257448,0,0.07323306
257449,1,0.56357145
257450,1,0.5444115
257451,1,0.77803355
257452,0,0.00055670243
257453,0,0.14323454
257454,0,0.007887199
257455,1,0.8374169
257456,0,0.0035645915
257457,0,0.34483522
257458,0,0.015131901
257459,0,0.13057353
257460,0,0.19178566
257461,1,0.5628961
257462,0,0.29130977
257463,1,0.7076797
257464,0,0.44788677
257465,0,0.034375906
257466,1,0.6990258
257467,0,0.44404823
257468,0,0.00972641
257469,0,0.28289887
257470,1,0.6128914
257471,0,0.14410564
257472,1,0.59415585
257473,1,0.54575497
257474,0,0.02455263
257475,0,0.048104312
257476,0,0.32198098
257477,0,0.48008758
257478,1,0.6158499
257479,1,0.6742022
257480,1,0.68399304
257481,1,0.6681224
257482,0,0.016916133
257483,0,0.12092788
257484,1,0.5681426
257485,1,0.8303768
257486,1,0.66917443
257487,1,0.8073628
257488,0,0.4362699
257489,1,0.8555691
257490,0,0.37635344
257491,1,0.5726155
257492,0,0.3269152
257493,1,0.8646667
257494,1,0.8157253
257495,1,0.7766406
257496,0,0.18226834
257497,1,0.75142574
257498,1,0.6120022
257499,1,0.83067155
257500,1,0.64144397
257501,1,0.87736446
257502,1,0.60117745
257503,1,0.7741211
257504,0,0.4773411
257505,0,0.46000347
257506,1,0.7259662
257507,1,0.6538158
257508,0,0.014604378
257509,0,0.49563012
257510,1,0.80921656
257511,0,0.45740432
257512,0,0.410876
257513,0,0.013167407
257514,1,0.91056365
257515,1,0.61378926
257516,0,0.3457497
257517,1,0.65215117
257518,1,0.53313756
257519,0,0.050940756
257520,1,0.60599196
257521,0,0.10447068
257522,0,0.006261723
257523,0,0.072611235
257524,1,0.75899476
257525,0,0.004270665
257526,1,0.57964385
257527,0,0.44514886
257528,1,0.6119354
257529,0,0.0023992085
257530,1,0.85072935
257531,0,0.021816844
257532,0,0.0035296872
257533,1,0.5306373
257534,1,0.5286716
257535,1,0.840789
257536,0,0.02147717
257537,1,0.8736778
257538,1,0.5164439
257539,1,0.75888616
257540,1,0.51985276
257541,1,0.6338671
257542,1,0.7772073
257543,1,0.7105733
257544,1,0.6292583
257545,1,0.5824115
257546,0,0.34419972
257547,0,0.0606327
257548,1,0.84427506
257549,1,0.6735718
257550,1,0.7669163
257551,1,0.5503588
257552,1,0.65642685
257553,0,0.010021312
257554,1,0.65061456
257555,1,0.9054858
257556,0,0.0011504513
257557,0,0.49818707
257558,1,0.89323616
257559,0,0.3649489
257560,1,0.6555981
257561,1,0.75695103
257562,1,0.6576435
257563,1,0.8673981
257564,1,0.79312664
257565,1,0.6692473
257566,1,0.7865506
257567,0,0.32239446
257568,1,0.67963916
257569,0,0.009208823
257570,1,0.7860272
257571,0,0.069849014
257572,1,0.80782646
257573,0,0.00056305376
257574,0,0.38303277
257575,0,0.20217751
257576,0,0.012108916
257577,1,0.51778525
257578,0,0.31511724
257579,1,0.5157614
257580,0,0.28129375
257581,0,0.0005818376
257582,1,0.92757744
257583,1,0.91339856
257584,0,0.24613352
257585,1,0.6913505
257586,1,0.576129
257587,0,0.005178885
257588,0,0.0011265718
257589,0,0.4323978
257590,1,0.7307488
257591,1,0.6149223
257592,1,0.5611512
257593,1,0.50788265
257594,1,0.80182546
257595,1,0.7565349
257596,0,0.016699426
257597,1,0.6144039
257598,1,0.7826142
257599,1,0.7066844
257600,0,0.004713186
257601,0,0.431222
257602,0,0.07698532
257603,0,0.022665761
257604,1,0.50436157
257605,0,0.023053959
257606,1,0.6859109
257607,0,0.00036324674
257608,0,0.0004952505
257609,1,0.82311344
257610,0,0.21698454
257611,1,0.5813856
257612,0,0.4798359
257613,0,0.021553364
257614,1,0.603734
257615,1,0.6636061
257616,1,0.8061839
257617,1,0.91199327
257618,0,0.08154697
257619,0,0.4630603
257620,1,0.53977954
257621,1,0.56836164
257622,0,0.44262537
257623,0,0.08536144
257624,1,0.88191473
257625,0,0.1079688
257626,0,0.029107522
257627,1,0.7876657
257628,1,0.63891834
257629,0,0.13318679
257630,1,0.7425159
257631,1,0.5500418
257632,1,0.9317542
257633,0,0.002893352
257634,1,0.7045449
257635,0,0.3459265
257636,0,0.33285365
257637,1,0.8347486
257638,1,0.853435
257639,0,0.034603138
257640,0,0.026702601
257641,1,0.74001956
257642,0,0.0003076985
257643,1,0.77765656
257644,0,0.0016506048
257645,0,0.003015688
257646,1,0.62710553
257647,0,0.29659966
257648,1,0.5456864
257649,1,0.8135985
257650,1,0.8468613
257651,1,0.856624
257652,1,0.8302687
257653,1,0.5379027
257654,0,0.020510059
257655,0,0.3454317
257656,0,0.0016809962
257657,0,0.3377126
257658,1,0.8366805
257659,0,0.025843946
257660,0,0.45770553
257661,0,0.031854235
257662,0,0.0016350843
257663,0,0.12961653
257664,1,0.5125049
257665,1,0.8391402
257666,0,0.0012457757
257667,1,0.57453483
257668,1,0.90159625
257669,0,0.3661976
257670,0,0.0074552502
257671,0,0.08328537
257672,1,0.5483973
257673,1,0.54637307
257674,0,0.016362078
257675,0,0.426415
257676,1,0.77812123
257677,0,0.21375984
257678,1,0.7017766
257679,0,0.2163518
257680,0,0.46472114
257681,0,0.0138634
257682,1,0.59807247
257683,0,0.00038107135
257684,0,0.4741537
257685,1,0.82687765
257686,0,0.3887846
257687,0,0.0012367442
257688,0,0.016663056
257689,1,0.52392316
257690,1,0.8716952
257691,1,0.8019349
257692,1,0.80679876
257693,1,0.92545366
257694,1,0.9044009
257695,1,0.7164761
257696,1,0.6847176
257697,0,0.011247089
257698,1,0.70524323
257699,0,0.48800582
257700,1,0.52844065
257701,1,0.60707486
257702,1,0.5080932
257703,1,0.67344403
257704,0,0.41177067
257705,1,0.60330606
257706,1,0.8300151
257707,1,0.90766925
257708,1,0.83736134
257709,1,0.60248524
257710,1,0.72784716
257711,1,0.60006845
257712,0,0.45093364
257713,0,0.29580867
257714,1,0.8571606
257715,0,0.005816556
257716,1,0.62689096
257717,1,0.6271913
257718,0,0.056235895
257719,1,0.83661866
257720,0,0.08108913
257721,0,0.061247736
257722,0,0.16550964
257723,0,0.011631498
257724,0,0.01062446
257725,1,0.5802487
257726,0,0.14044385
257727,0,0.49274138
257728,1,0.82192314
257729,1,0.5398802
257730,0,0.06875016
257731,0,0.2587388
257732,0,0.25213423
257733,1,0.6555808
257734,0,0.025603969
257735,0,0.3732637
257736,0,0.18286556
257737,0,0.0060069887
257738,0,0.12340176
257739,0,0.44070908
257740,0,0.3299836
257741,0,0.009287816
257742,0,0.47424406
257743,0,0.15065175
257744,1,0.81714976
257745,1,0.8160969
257746,0,0.29370478
257747,1,0.6237257
257748,0,0.45920298
257749,1,0.8075791
257750,0,0.32104528
257751,0,0.024929954
257752,0,0.05765524
257753,1,0.73238933
257754,0,0.000962661
257755,0,0.00034135627
257756,0,0.00085545465
257757,0,0.4753915
257758,0,0.052063975
257759,0,0.27170295
257760,0,0.019929698
257761,1,0.77495825
257762,1,0.9106933
257763,1,0.80295247
257764,0,0.18226771
257765,0,0.35213733
257766,0,0.027429223
257767,0,0.2203435
257768,1,0.7558736
257769,1,0.6509194
257770,0,0.00012785509
257771,0,0.46410406
257772,0,0.027633412
257773,1,0.60208297
257774,1,0.9061888
257775,0,0.47482783
257776,0,0.46515962
257777,1,0.6162768
257778,1,0.8118332
257779,1,0.60424775
257780,0,0.07234605
257781,0,0.09231031
257782,1,0.86278147
257783,0,0.44753104
257784,0,0.058136396
257785,0,0.475685
257786,0,0.036870457
257787,0,0.29038474
257788,1,0.70467407
257789,0,0.00045410852
257790,1,0.7119634
257791,1,0.5505712
257792,0,0.042992894
257793,0,0.0066419966
257794,1,0.5410826
257795,0,0.104999155
257796,0,0.0016289739
257797,1,0.81775695
257798,0,0.10142254
257799,0,0.0046436354
257800,1,0.9744929
257801,1,0.5845075
257802,1,0.78815794
257803,1,0.7362877
257804,0,0.09013745
257805,0,0.00016052822
257806,0,0.13804156
257807,0,0.03204365
257808,0,0.44556758
257809,0,0.44672534
257810,1,0.5535406
257811,0,0.00079528533
257812,1,0.6765789
257813,0,0.29131454
257814,0,0.4193436
257815,1,0.79344237
257816,0,0.004394917
257817,0,0.12042536
257818,1,0.7277595
257819,1,0.6747231
257820,1,0.8502579
257821,0,0.0013263874
257822,1,0.8238333
257823,1,0.89228415
257824,1,0.71172297
257825,1,0.57028097
257826,1,0.77277535
257827,1,0.66694033
257828,1,0.8129493
257829,1,0.5139011
257830,1,0.7546095
257831,0,0.40061834
257832,1,0.5584318
257833,1,0.7375409
257834,1,0.80056745
257835,0,0.04827879
257836,0,0.0030179021
257837,0,0.013446923
257838,1,0.5702375
257839,1,0.6738903
257840,0,0.0026386054
257841,1,0.7753393
257842,0,0.12948535
257843,1,0.72891444
257844,0,0.065086134
257845,1,0.82177055
257846,0,0.00496611
257847,1,0.8258954
257848,0,0.21999495
257849,0,0.002947313
257850,1,0.6707598
257851,0,0.00041971952
257852,0,0.010914279
257853,1,0.7687396
257854,0,0.33306167
257855,0,0.022959758
257856,1,0.7297451
257857,0,0.0006519172
257858,0,0.00039483755
257859,0,0.44652608
257860,1,0.57636
257861,0,0.019692859
257862,0,0.06396769
257863,0,0.0059659136
257864,1,0.7777429
257865,1,0.8405058
257866,1,0.5861856
257867,1,0.502011
257868,0,0.070836455
257869,1,0.94378763
257870,1,0.5456205
257871,0,0.2241697
257872,1,0.8454521
257873,1,0.9178203
257874,0,0.13929932
257875,0,0.4255722
257876,1,0.6665664
257877,1,0.58669895
257878,1,0.7030176
257879,1,0.5028701
257880,1,0.58709335
257881,1,0.72273505
257882,0,0.036550295
257883,1,0.8335242
257884,1,0.8389998
257885,1,0.6124144
257886,0,0.4740169
257887,0,0.010890071
257888,1,0.5819721
257889,0,0.038068082
257890,0,0.44098645
257891,0,0.0108699
257892,0,0.15613264
257893,1,0.5053558
257894,1,0.7922648
257895,0,0.31401998
257896,0,0.482594
257897,0,0.059071694
257898,0,0.23408926
257899,1,0.68145776
257900,0,0.34907266
257901,0,0.047451194
257902,0,0.013899189
257903,1,0.503505
257904,1,0.6169818
257905,0,0.46123132
257906,1,0.5500616
257907,1,0.7868229
257908,0,0.022917446
257909,0,0.42960426
257910,0,0.00051344384
257911,0,0.013173698
257912,0,0.0022460727
257913,1,0.7037521
257914,0,0.43826494
257915,0,0.34191614
257916,1,0.7778863
257917,1,0.70561355
257918,0,0.03829636
257919,1,0.6676187
257920,0,0.344883
257921,0,0.4235696
257922,0,0.49371472
257923,0,0.24029593
257924,1,0.53981006
257925,0,0.002518543
257926,1,0.83105946
257927,1,0.8936153
257928,0,0.39403483
257929,1,0.55393827
257930,1,0.5134842
257931,1,0.64345634
257932,1,0.7653687
257933,0,0.00949678
257934,0,0.019449908
257935,1,0.5819945
257936,0,0.25426918
257937,0,0.44487682
257938,1,0.65340245
257939,1,0.58229065
257940,1,0.544591
257941,0,0.014401483
257942,0,0.37209398
257943,1,0.87362164
257944,1,0.66697496
257945,1,0.8335076
257946,0,0.000980082
257947,0,0.0015082834
257948,1,0.5232905
257949,0,0.44532713
257950,0,0.47567692
257951,1,0.75733465
257952,1,0.67962784
257953,1,0.6083321
257954,1,0.79935354
257955,0,0.010431247
257956,1,0.6176786
257957,0,0.09322995
257958,0,0.0045139645
257959,0,0.2744867
257960,0,0.40733218
257961,1,0.7914503
257962,0,0.4715282
257963,1,0.77173406
257964,1,0.76566964
257965,1,0.61480814
257966,1,0.7041135
257967,0,0.4102375
257968,0,0.053806294
257969,0,0.07667922
257970,0,0.040891018
257971,0,0.104124665
257972,1,0.87263143
257973,0,0.34025174
257974,1,0.67146575
257975,1,0.6062453
257976,1,0.8319015
257977,0,0.003590019
257978,0,0.24964727
257979,0,0.028610379
257980,0,0.009185479
257981,0,0.36660174
257982,1,0.5455391
257983,1,0.8361844
257984,0,0.0008575574
257985,1,0.8869246
257986,0,0.004610723
257987,1,0.90462124
257988,1,0.72708124
257989,0,0.036150385
257990,1,0.6895362
257991,1,0.6708576
257992,1,0.83296585
257993,1,0.53639674
257994,0,0.00076185487
257995,1,0.8197764
257996,1,0.72306037
257997,0,0.005168761
257998,1,0.55117244
257999,0,0.45656237
258000,1,0.80521405
258001,1,0.8065044
258002,0,0.0016748075
258003,0,0.4512872
258004,0,0.08883371
258005,0,0.20318493
258006,1,0.5636844
258007,0,0.4509421
258008,1,0.8331735
258009,1,0.56846935
258010,0,0.056607366
258011,0,0.00022133366
258012,1,0.50981385
258013,1,0.8307537
258014,1,0.7318678
258015,0,0.003598412
258016,1,0.7756988
258017,1,0.8190856
258018,1,0.6822063
258019,1,0.7395386
258020,1,0.5163026
258021,0,0.31579578
258022,0,0.2142622
258023,1,0.75299543
258024,0,0.112286314
258025,1,0.54217744
258026,1,0.774943
258027,0,0.49623793
258028,0,0.49844325
258029,1,0.7373027
258030,0,0.3138332
258031,1,0.74636155
258032,0,0.0036467058
258033,0,0.19422601
258034,0,0.24809898
258035,0,0.0058028703
258036,0,0.003871781
258037,1,0.8731319
258038,1,0.70160276
258039,1,0.7555203
258040,1,0.8044542
258041,1,0.52480143
258042,1,0.7814463
258043,0,0.3397299
258044,0,0.0026665765
258045,0,0.036417574
258046,0,0.49490878
258047,0,0.019609282
258048,0,0.28046864
258049,1,0.5559744
258050,1,0.67568684
258051,1,0.5927249
258052,1,0.750128
258053,0,0.013919097
258054,0,0.33447435
